,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU,Valor m2,Tipo Agregado
1309,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,21,1100.0,560.0,1055.0,52.38,Comercial
1310,Conjunto Comercial/Sala,Centro,0,0,0,201,10000.0,4761.0,900.0,49.75,Comercial
1311,Conjunto Comercial/Sala,Taquara,0,0,0,30,700.0,390.0,56.0,23.33,Comercial
1312,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,100,4000.0,1274.0,820.0,40.0,Comercial
1313,Loja/Salão,Centro,0,0,0,70,5500.0,0.0,0.0,78.57,Comercial
1314,Loja/Salão,Madureira,0,0,0,106,4770.0,0.0,0.0,45.0,Comercial
1315,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,75,3500.0,1150.0,685.0,46.67,Comercial
1316,Box/Garagem,Copacabana,0,2,0,12,460.0,0.0,0.0,38.33,Comercial
1317,Loja/Salão,Barra da Tijuca,0,1,0,130,8000.0,2300.0,0.0,61.54,Comercial
1318,Casa Comercial,Pavuna,1,0,0,15,750.0,0.0,0.0,50.0,Comercial
1319,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,85,3000.0,2500.0,0.0,35.29,Comercial
1320,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,60,4000.0,1600.0,240.0,66.67,Comercial
1321,Conjunto Comercial/Sala,Centro,0,0,0,90,2600.0,2220.0,291.0,28.89,Comercial
1322,Galpão/Depósito/Armazém,Zumbi,0,0,0,95,3900.0,0.0,98.0,41.05,Comercial
1323,Conjunto Comercial/Sala,Centro,0,0,0,771,77104.0,14927.0,2699.0,100.01,Comercial
1324,Galpão/Depósito/Armazém,Rocha,0,0,0,637,4500.0,0.0,1765.0,7.06,Comercial
1325,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,21,850.0,340.0,0.0,40.48,Comercial
1326,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,3,0,220,5000.0,1150.0,5500.0,22.73,Comercial
1327,Loja Shopping/ Ct Comercial,Freguesia (Jacarepaguá),0,1,0,50,2500.0,999.0,187.0,50.0,Comercial
1328,Loja/Salão,Santa Cruz,0,0,0,64,8000.0,0.0,0.0,125.0,Comercial
1329,Conjunto Comercial/Sala,Portuguesa,0,1,0,50,750.0,485.0,0.0,15.0,Comercial
1330,Conjunto Comercial/Sala,Botafogo,0,3,0,300,22000.0,7500.0,1358.0,73.33,Comercial
1331,Conjunto Comercial/Sala,Ipanema,0,0,0,200,21000.0,5800.0,0.0,105.0,Comercial
1332,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,24,500.0,780.0,89.0,20.83,Comercial
1333,Conjunto Comercial/Sala,São Cristóvão,0,1,0,26,1300.0,389.0,0.0,50.0,Comercial
1334,Conjunto Comercial/Sala,Ipanema,0,0,0,70,7500.0,2000.0,790.0,107.14,Comercial
1335,Conjunto Comercial/Sala,Barra da Tijuca,0,9,0,412,39140.0,9476.0,0.0,95.0,Comercial
1336,Conjunto Comercial/Sala,Del Castilho,0,1,0,29,1200.0,735.0,0.0,41.38,Comercial
1337,Conjunto Comercial/Sala,Centro,0,0,0,40,550.0,576.0,136.0,13.75,Comercial
1338,Conjunto Comercial/Sala,Centro,0,0,0,35,900.0,353.0,78.0,25.71,Comercial
1339,Conjunto Comercial/Sala,Centro,0,0,0,150,9000.0,5453.0,0.0,60.0,Comercial
1340,Conjunto Comercial/Sala,Centro,0,3,0,147,11840.0,2898.0,0.0,80.54,Comercial
1341,Conjunto Comercial/Sala,Flamengo,4,0,0,200,25000.0,1200.0,300.0,125.0,Comercial
1342,Conjunto Comercial/Sala,Botafogo,0,0,0,14,850.0,0.0,0.0,60.71,Comercial
1343,Casa Comercial,Botafogo,0,1,0,350,18000.0,0.0,2580.0,51.43,Comercial
1344,Conjunto Comercial/Sala,Centro,0,0,0,27,490.0,830.0,72.0,18.15,Comercial
1345,Conjunto Comercial/Sala,Barra da Tijuca,0,32,0,1789,98400.0,0.0,0.0,55.0,Comercial
1346,Loja/Salão,Copacabana,0,0,0,50,6500.0,0.0,230.0,130.0,Comercial
1347,Conjunto Comercial/Sala,Centro,0,0,0,24,700.0,400.0,0.0,29.17,Comercial
1348,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,33,1500.0,0.0,0.0,45.45,Comercial
1349,Loja/Salão,Centro,0,0,0,517,32300.0,0.0,0.0,62.48,Comercial
1350,Conjunto Comercial/Sala,Centro,0,0,0,23,350.0,680.0,0.0,15.22,Comercial
1351,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,35,700.0,899.0,1714.0,20.0,Comercial
1352,Conjunto Comercial/Sala,Centro,0,0,0,109,3000.0,700.0,281.0,27.52,Comercial
1353,Galpão/Depósito/Armazém,Campo Grande,0,4,0,1467,24939.0,4048.0,880.0,17.0,Comercial
1354,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,1,0,24,800.0,383.0,70.0,33.33,Comercial
1355,Galpão/Depósito/Armazém,Santo Cristo,0,0,0,300,6000.0,0.0,160.0,20.0,Comercial
1356,Conjunto Comercial/Sala,Barra da Tijuca,0,38,0,1290,60000.0,31000.0,0.0,46.51,Comercial
1357,Conjunto Comercial/Sala,Centro,0,0,0,46,1000.0,380.0,78.0,21.74,Comercial
1358,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,34,1500.0,550.0,130.0,44.12,Comercial
1359,Loja/Salão,Centro,0,0,0,100,4000.0,2880.0,547.0,40.0,Comercial
1360,Conjunto Comercial/Sala,Leblon,0,1,0,30,3000.0,780.0,192.0,100.0,Comercial
1361,Conjunto Comercial/Sala,Centro,0,0,0,222,15000.0,2918.0,1411.0,67.57,Comercial
1362,Conjunto Comercial/Sala,Del Castilho,0,3,0,90,6200.0,2337.0,250.0,68.89,Comercial
1363,Galpão/Depósito/Armazém,Caju,0,0,0,812,6500.0,0.0,1600.0,8.0,Comercial
1364,Conjunto Comercial/Sala,Méier,0,0,0,30,800.0,450.0,48.0,26.67,Comercial
1365,Conjunto Comercial/Sala,Centro,0,0,0,20,1200.0,298.0,0.0,60.0,Comercial
1366,Galpão/Depósito/Armazém,Parada de Lucas,0,0,0,1392,10000.0,0.0,2527.0,7.18,Comercial
1367,Conjunto Comercial/Sala,Centro,0,0,0,336,18000.0,4310.0,923.0,53.57,Comercial
1368,Conjunto Comercial/Sala,Leblon,0,2,0,150,35000.0,7623.0,0.0,233.33,Comercial
1369,Conjunto Comercial/Sala,Ipanema,0,1,0,113,12000.0,4400.0,730.0,106.19,Comercial
1370,Casa Comercial,Laranjeiras,0,0,0,215,7900.0,0.0,310.0,36.74,Comercial
1371,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,30,1000.0,950.0,0.0,33.33,Comercial
1372,Conjunto Comercial/Sala,Centro,0,0,0,66,2500.0,2400.0,335.0,37.88,Comercial
1373,Conjunto Comercial/Sala,Ipanema,0,4,0,210,25200.0,8085.0,0.0,120.0,Comercial
1374,Loja/Salão,Santo Cristo,0,0,0,140,2500.0,0.0,195.0,17.86,Comercial
1375,Loja/Salão,Quintino Bocaiúva,0,0,0,138,2000.0,0.0,162.0,14.49,Comercial
1376,Conjunto Comercial/Sala,Centro,0,0,0,70,2000.0,1086.0,156.0,28.57,Comercial
1377,Conjunto Comercial/Sala,Tijuca,0,0,0,30,800.0,124.0,84.0,26.67,Comercial
1378,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,40,3500.0,1040.0,315.0,87.5,Comercial
1379,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,459,3800.0,2300.0,0.0,8.28,Comercial
1380,Conjunto Comercial/Sala,Centro,0,0,0,220,9400.0,5700.0,251.0,42.73,Comercial
1381,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,60,2000.0,2138.0,328.0,33.33,Comercial
1382,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,347,10000.0,9000.0,0.0,28.82,Comercial
1383,Galpão/Depósito/Armazém,Engenho de Dentro,0,4,0,344,4000.0,0.0,749.0,11.63,Comercial
1384,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,30,700.0,730.0,0.0,23.33,Comercial
1385,Conjunto Comercial/Sala,Centro,0,6,0,1743,87150.0,46921.0,7512.0,50.0,Comercial
1386,Conjunto Comercial/Sala,Centro,0,0,0,623,31000.0,0.0,0.0,49.76,Comercial
1387,Loja Shopping/ Ct Comercial,Ipanema,0,0,0,30,2200.0,1700.0,193.0,73.33,Comercial
1388,Conjunto Comercial/Sala,Vila Isabel,0,0,0,30,700.0,834.0,84.0,23.33,Comercial
1389,Prédio Inteiro,Botafogo,0,0,0,536,28000.0,0.0,0.0,52.24,Comercial
1390,Conjunto Comercial/Sala,Centro,0,0,0,75,1900.0,700.0,73.0,25.33,Comercial
1391,Conjunto Comercial/Sala,Centro,0,0,0,150,3500.0,3672.0,853.0,23.33,Comercial
1392,Conjunto Comercial/Sala,Centro,0,0,0,33,600.0,572.0,123.0,18.18,Comercial
1393,Conjunto Comercial/Sala,Centro,0,0,0,105,2000.0,942.0,293.0,19.05,Comercial
1394,Conjunto Comercial/Sala,Jacarepaguá,0,0,0,21,900.0,0.0,0.0,42.86,Comercial
1395,Galpão/Depósito/Armazém,Cachambi,0,5,0,2546,12000.0,0.0,3000.0,4.71,Comercial
1396,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,32,1500.0,719.0,0.0,46.88,Comercial
1397,Conjunto Comercial/Sala,Centro,0,0,0,80,1900.0,2500.0,0.0,23.75,Comercial
1398,Galpão/Depósito/Armazém,Bonsucesso,0,0,0,1000,15000.0,0.0,0.0,15.0,Comercial
1399,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,28,600.0,542.0,213.0,21.43,Comercial
1400,Conjunto Comercial/Sala,Centro,0,0,0,541,27040.0,14980.0,0.0,49.98,Comercial
1401,Conjunto Comercial/Sala,Centro,0,0,0,50,1600.0,900.0,86.0,32.0,Comercial
1402,Galpão/Depósito/Armazém,Irajá,0,5,0,1100,15000000.0,0.0,1000.0,13636.36,Comercial
1403,Conjunto Comercial/Sala,São Conrado,0,2,0,66,3000.0,1989.0,440.0,45.45,Comercial
1404,Conjunto Comercial/Sala,Tijuca,0,1,0,41,650.0,610.0,164.0,15.85,Comercial
1405,Conjunto Comercial/Sala,Glória,0,27,0,980,78000.0,29151.0,0.0,79.59,Comercial
1406,Loja/Salão,Copacabana,0,0,0,60,10000.0,0.0,6731.0,166.67,Comercial
1407,Loja/Salão,Campo Grande,0,0,0,110,2500.0,0.0,0.0,22.73,Comercial
1408,Galpão/Depósito/Armazém,Tauá,0,1,0,240,5000.0,0.0,1800.0,20.83,Comercial
1409,Conjunto Comercial/Sala,Centro,0,0,0,22,580.0,600.0,100.0,26.36,Comercial
1410,Loja/Salão,Catete,0,0,0,25,300.0,700.0,130.0,12.0,Comercial
1411,Conjunto Comercial/Sala,Centro,0,0,0,304,5000.0,8273.0,8261.0,16.45,Comercial
1412,Conjunto Comercial/Sala,Centro,0,0,0,200,5000.0,2000.0,800.0,25.0,Comercial
1413,Conjunto Comercial/Sala,Botafogo,0,4,0,420,40000.0,11200.0,2600.0,95.24,Comercial
1414,Prédio Inteiro,Centro,0,0,0,6986,560000.0,0.0,0.0,80.16,Comercial
1415,Prédio Inteiro,Barra da Tijuca,0,0,0,600,10000.0,0.0,13000.0,16.67,Comercial
1416,Galpão/Depósito/Armazém,São Cristóvão,0,0,0,1050,16500.0,0.0,2000.0,15.71,Comercial
1417,Loja/Salão,Barra da Tijuca,0,1,0,36,1100.0,1200.0,278.0,30.56,Comercial
1418,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,35,1000.0,1242.0,244.0,28.57,Comercial
1419,Galpão/Depósito/Armazém,Campo Grande,0,0,0,400,8000.0,0.0,0.0,20.0,Comercial
1420,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,30,1800.0,650.0,300.0,60.0,Comercial
1421,Conjunto Comercial/Sala,Riachuelo,0,0,0,75,2800.0,1417.0,0.0,37.33,Comercial
1422,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,54,3000.0,1248.0,0.0,55.56,Comercial
1423,Conjunto Comercial/Sala,Centro,0,0,0,677,24000.0,17272.0,1177.0,35.45,Comercial
1424,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,32,1400.0,1300.0,250.0,43.75,Comercial
1425,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,28,1100.0,330.0,120.0,39.29,Comercial
1426,Conjunto Comercial/Sala,Flamengo,0,7,0,670,53600.0,13400.0,0.0,80.0,Comercial
1427,Conjunto Comercial/Sala,Centro,0,0,0,30,1200.0,395.0,79.0,40.0,Comercial
1428,Conjunto Comercial/Sala,Santo Cristo,0,0,0,118,3540.0,1180.0,0.0,30.0,Comercial
1429,Loja/Salão,São Cristóvão,0,0,0,30,1500.0,0.0,96.0,50.0,Comercial
1430,Conjunto Comercial/Sala,Centro,0,0,0,27,300.0,438.0,112.0,11.11,Comercial
1431,Conjunto Comercial/Sala,Centro,0,0,0,84,1600.0,1700.0,165.0,19.05,Comercial
1432,Conjunto Comercial/Sala,Copacabana,0,0,0,25,1000.0,430.0,0.0,40.0,Comercial
1433,Loja Shopping/ Ct Comercial,Ipanema,0,0,0,35,3500.0,3180.0,279.0,100.0,Comercial
1434,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,130,13000.0,3413.0,8212.0,100.0,Comercial
1435,Conjunto Comercial/Sala,Centro,0,0,0,320,28000.0,4000.0,0.0,87.5,Comercial
1436,Loja/Salão,Barra da Tijuca,0,1,0,90,5500.0,1900.0,4895.0,61.11,Comercial
1437,Conjunto Comercial/Sala,Centro,0,0,0,370,11100.0,9244.0,2291.0,30.0,Comercial
1438,Loja/Salão,Botafogo,0,0,0,585,60000.0,80.0,0.0,102.56,Comercial
1439,Conjunto Comercial/Sala,Centro,0,0,0,21,1000.0,339.0,83.0,47.62,Comercial
1440,Pousada/Chalé,Barra da Tijuca,23,0,23,862,1480.0,295.0,0.0,1.72,Comercial
1441,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,0,1,30,1300.0,600.0,0.0,43.33,Comercial
1442,Casa Comercial,Botafogo,0,0,0,390,12000.0,0.0,291.0,30.77,Comercial
1443,Conjunto Comercial/Sala,Centro,0,0,0,61,1500.0,1087.0,250.0,24.59,Comercial
1444,Casa Comercial,Botafogo,11,4,3,400,8000.0,0.0,2190.0,20.0,Comercial
1445,Conjunto Comercial/Sala,Itanhangá,0,1,0,705,8000.0,0.0,8628.0,11.35,Comercial
1446,Loja/Salão,Centro,0,0,0,280,8000.0,0.0,0.0,28.57,Comercial
1447,Conjunto Comercial/Sala,Barra da Tijuca,0,3,0,77,2800.0,1950.0,0.0,36.36,Comercial
1448,Loja/Salão,Água Santa,0,0,0,55,900.0,0.0,112.0,16.36,Comercial
1449,Conjunto Comercial/Sala,Centro,0,0,0,292,4500.0,7000.0,1700.0,15.41,Comercial
1450,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,0,0,24,1300.0,400.0,0.0,54.17,Comercial
1451,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,22,750.0,600.0,0.0,34.09,Comercial
1452,Conjunto Comercial/Sala,Centro,0,0,0,33,1100.0,350.0,85.0,33.33,Comercial
1453,Casa Comercial,São Cristóvão,0,0,0,108,3000.0,0.0,0.0,27.78,Comercial
1454,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,90,4500.0,0.0,0.0,50.0,Comercial
1455,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,85,2200.0,2238.0,606.0,25.88,Comercial
1456,Loja/Salão,Barra da Tijuca,0,0,0,32,1000.0,1753.0,6706.0,31.25,Comercial
1457,Loja/Salão,São Cristóvão,0,10,0,1200,18000.0,0.0,2200.0,15.0,Comercial
1458,Loja/Salão,Ipanema,0,0,0,46,4500.0,1739.0,783.0,97.83,Comercial
1459,Loja/Salão,Recreio dos Bandeirantes,0,1,0,75,2800.0,750.0,0.0,37.33,Comercial
1460,Conjunto Comercial/Sala,Barra da Tijuca,0,5,0,98,10000.0,3100.0,7189.0,102.04,Comercial
1461,Loja/Salão,Ipanema,0,0,0,18,1500.0,740.0,105.0,83.33,Comercial
1462,Conjunto Comercial/Sala,Del Castilho,0,1,0,36,1000.0,780.0,0.0,27.78,Comercial
1463,Galpão/Depósito/Armazém,Engenho de Dentro,0,4,0,400,6500.0,0.0,2662.0,16.25,Comercial
1464,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,53,3000.0,1040.0,424.0,56.6,Comercial
1465,Conjunto Comercial/Sala,Centro,0,0,0,33,600.0,608.0,115.0,18.18,Comercial
1466,Conjunto Comercial/Sala,Centro,0,0,0,65,1800.0,2000.0,245.0,27.69,Comercial
1467,Conjunto Comercial/Sala,Cidade Nova,0,7,0,1101,77070.0,24498.0,2213.0,70.0,Comercial
1468,Loja/Salão,Campo Grande,0,0,0,40,2000.0,900.0,0.0,50.0,Comercial
1469,Conjunto Comercial/Sala,Barra da Tijuca,0,4,0,150,7600.0,5861.0,10972.0,50.67,Comercial
1470,Conjunto Comercial/Sala,Santo Cristo,0,5,0,1383,62249.0,0.0,0.0,45.01,Comercial
1471,Conjunto Comercial/Sala,Copacabana,0,0,0,25,1500.0,545.0,161.0,60.0,Comercial
1472,Galpão/Depósito/Armazém,Curicica,0,0,0,400,25000.0,0.0,0.0,62.5,Comercial
1473,Conjunto Comercial/Sala,Ipanema,0,1,0,56,5000.0,1850.0,576.0,89.29,Comercial
1474,Galpão/Depósito/Armazém,Parada de Lucas,0,0,0,990,20000.0,0.0,3642.0,20.2,Comercial
1475,Conjunto Comercial/Sala,Barra da Tijuca,0,36,0,1200,84500.0,44000.0,0.0,70.42,Comercial
1476,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,30,1000.0,982.0,0.0,33.33,Comercial
1477,Conjunto Comercial/Sala,Curicica,0,1,0,18,360.0,750.0,55.0,20.0,Comercial
1478,Conjunto Comercial/Sala,Centro,0,0,0,315,15750.0,5613.0,1561.0,50.0,Comercial
1479,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,30,1200.0,350.0,0.0,40.0,Comercial
1480,Loja/Salão,Copacabana,0,0,0,14,1100.0,700.0,0.0,78.57,Comercial
1481,Conjunto Comercial/Sala,Ipanema,2,0,0,45,3290.0,2200.0,245.0,73.11,Comercial
1482,Conjunto Comercial/Sala,Centro,0,0,0,200,3000.0,2120.0,357.0,15.0,Comercial
1483,Conjunto Comercial/Sala,Pilares,0,1,0,25,500.0,470.0,0.0,20.0,Comercial
1484,Loja/Salão,Benfica,0,0,0,112,1500.0,1775.0,0.0,13.39,Comercial
1485,Conjunto Comercial/Sala,Centro,0,0,0,195,4000.0,4576.0,1221.0,20.51,Comercial
1486,Conjunto Comercial/Sala,Centro,0,0,0,150,4500.0,2000.0,700.0,30.0,Comercial
1487,Casa Comercial,Campo Grande,0,0,0,300,12000.0,0.0,0.0,40.0,Comercial
1488,Loja/Salão,Centro,0,0,0,186,6000.0,0.0,0.0,32.26,Comercial
1489,Conjunto Comercial/Sala,Botafogo,0,15,0,650,55250.0,15502.0,5187.0,85.0,Comercial
1490,Conjunto Comercial/Sala,Tijuca,2,0,0,42,1300.0,600.0,173.0,30.95,Comercial
1491,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,25,800.0,400.0,0.0,32.0,Comercial
1492,Conjunto Comercial/Sala,Tauá,0,0,0,36,580.0,250.0,75.0,16.11,Comercial
1493,Conjunto Comercial/Sala,Centro,0,0,0,42,2000.0,1109.0,0.0,47.62,Comercial
1494,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,50,1700.0,1170.0,0.0,34.0,Comercial
1495,Conjunto Comercial/Sala,Botafogo,0,15,0,650,55250.0,22750.0,6344.0,85.0,Comercial
1496,Prédio Inteiro,Leblon,0,0,0,652,50000.0,0.0,6500.0,76.69,Comercial
1497,Conjunto Comercial/Sala,Copacabana,0,0,0,31,700.0,523.0,100.0,22.58,Comercial
1498,Conjunto Comercial/Sala,Centro,0,0,0,35,600.0,488.0,84.0,17.14,Comercial
1499,Conjunto Comercial/Sala,Centro,0,0,0,490,8900.0,7860.0,1521.0,18.16,Comercial
1500,Galpão/Depósito/Armazém,Maria da Graça,0,0,0,1000,8900.0,0.0,500.0,8.9,Comercial
1501,Conjunto Comercial/Sala,Maracanã,0,0,0,70,2990.0,0.0,196.0,42.71,Comercial
1502,Conjunto Comercial/Sala,Jacarepaguá,0,1,0,28,450.0,672.0,52.0,16.07,Comercial
1503,Conjunto Comercial/Sala,Barra da Tijuca,0,10,0,356,20000.0,13633.0,1889.0,56.18,Comercial
1504,Conjunto Comercial/Sala,Centro,0,0,0,22,1200.0,585.0,0.0,54.55,Comercial
1505,Conjunto Comercial/Sala,Barra da Tijuca,0,4,0,126,5791.0,2555.0,8730.0,45.96,Comercial
1506,Loja/Salão,Leblon,0,3,0,140,26000.0,5500.0,0.0,185.71,Comercial
1507,Conjunto Comercial/Sala,Vila da Penha,0,1,0,25,600.0,523.0,2.0,24.0,Comercial
1508,Conjunto Comercial/Sala,Centro,0,0,0,320,15000.0,4400.0,0.0,46.88,Comercial
1509,Conjunto Comercial/Sala,Centro,0,0,0,20,8769.0,0.0,0.0,438.45,Comercial
1510,Conjunto Comercial/Sala,Botafogo,0,4,0,197,22000.0,7306.0,1333.0,111.68,Comercial
1511,Galpão/Depósito/Armazém,Taquara,0,0,0,140,4900.0,1200.0,0.0,35.0,Comercial
1512,Loja Shopping/ Ct Comercial,Gávea,0,0,0,55,13000.0,1203.0,5287.0,236.36,Comercial
1513,Conjunto Comercial/Sala,Bonsucesso,1,0,0,25,500.0,0.0,0.0,20.0,Comercial
1514,Casa Comercial,Botafogo,0,2,0,500,12000.0,0.0,2543.0,24.0,Comercial
1515,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,27,1000.0,380.0,167.0,37.04,Comercial
1516,Prédio Inteiro,Centro,0,0,0,357,11500.0,0.0,0.0,32.21,Comercial
1517,Conjunto Comercial/Sala,Centro,0,0,0,34,500.0,628.0,96.0,14.71,Comercial
1518,Conjunto Comercial/Sala,Centro,0,0,0,194,6000.0,5023.0,439.0,30.93,Comercial
1519,Conjunto Comercial/Sala,Santo Cristo,0,0,0,110,3300.0,1100.0,0.0,30.0,Comercial
1520,Conjunto Comercial/Sala,Centro,0,6,0,1959,146925.0,33303.0,6758.0,75.0,Comercial
1521,Conjunto Comercial/Sala,Tijuca,0,1,0,30,750.0,500.0,84.0,25.0,Comercial
1522,Conjunto Comercial/Sala,Barra da Tijuca,0,6,0,308,17000.0,6200.0,1300.0,55.19,Comercial
1523,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,42,3000.0,700.0,1775.0,71.43,Comercial
1524,Conjunto Comercial/Sala,Barra da Tijuca,0,4,0,100,4900.0,2950.0,560.0,49.0,Comercial
1525,Conjunto Comercial/Sala,Barra da Tijuca,0,24,0,770,50000.0,29000.0,0.0,64.94,Comercial
1526,Loja/Salão,Freguesia (Jacarepaguá),0,1,0,59,4000.0,930.0,249.0,67.8,Comercial
1527,Conjunto Comercial/Sala,Pechincha,0,1,0,23,600.0,430.0,0.0,26.09,Comercial
1528,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,23,1000.0,575.0,0.0,43.48,Comercial
1529,Conjunto Comercial/Sala,Ipanema,0,0,0,100,17000.0,0.0,0.0,170.0,Comercial
1530,Conjunto Comercial/Sala,Centro,0,0,0,150,9000.0,5452.0,1215.0,60.0,Comercial
1531,Loja/Salão,Centro,0,0,0,226,12000.0,0.0,667.0,53.1,Comercial
1532,Conjunto Comercial/Sala,Ipanema,0,1,0,115,10000.0,3235.0,624.0,86.96,Comercial
1533,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,75,3100.0,1680.0,180.0,41.33,Comercial
1534,Loja/Salão,Barra da Tijuca,0,1,0,110,2800.0,1680.0,1100.0,25.45,Comercial
1535,Loja/Salão,São Conrado,0,1,0,80,5000.0,1000.0,0.0,62.5,Comercial
1536,Conjunto Comercial/Sala,Centro,0,0,0,212,8000.0,3500.0,1200.0,37.74,Comercial
1537,Conjunto Comercial/Sala,Botafogo,0,4,0,242,15000.0,9495.0,1711.0,61.98,Comercial
1538,Conjunto Comercial/Sala,Centro,0,0,0,50,790.0,300.0,83.0,15.8,Comercial
1539,Loja/Salão,Taquara,0,1,0,129,8200.0,0.0,0.0,63.57,Comercial
1540,Conjunto Comercial/Sala,Castelo,0,0,0,35,700.0,290.0,50.0,20.0,Comercial
1541,Galpão/Depósito/Armazém,Bonsucesso,0,0,0,720,3500.0,0.0,0.0,4.86,Comercial
1542,Conjunto Comercial/Sala,Centro,0,0,0,78,1500.0,650.0,240.0,19.23,Comercial
1543,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,1300.0,731.0,250.0,36.11,Comercial
1544,Conjunto Comercial/Sala,Cinelândia,0,0,0,80,3500.0,810.0,250.0,43.75,Comercial
1545,Loja/Salão,Campo Grande,0,2,0,133,2500.0,0.0,172.0,18.8,Comercial
1546,Conjunto Comercial/Sala,São Conrado,0,3,0,100,11000.0,2051.0,456.0,110.0,Comercial
1547,Loja/Salão,Barra da Tijuca,0,1,0,31,2100.0,700.0,0.0,67.74,Comercial
1548,Loja/Salão,Botafogo,0,0,0,1950,250000.0,0.0,0.0,128.21,Comercial
1549,Loja/Salão,Ipanema,0,0,0,30,1500.0,680.0,174.0,50.0,Comercial
1550,Conjunto Comercial/Sala,Centro,0,0,0,150,10000.0,1300.0,575.0,66.67,Comercial
1551,Conjunto Comercial/Sala,Botafogo,0,14,0,648,73000.0,25166.0,0.0,112.65,Comercial
1552,Conjunto Comercial/Sala,Centro,0,0,0,432,12000.0,7808.0,2350.0,27.78,Comercial
1553,Casa Comercial,Botafogo,0,2,0,261,18000.0,0.0,1609.0,68.97,Comercial
1554,Conjunto Comercial/Sala,Tijuca,0,1,0,54,2500.0,795.0,60.0,46.3,Comercial
1555,Casa Comercial,Centro,0,0,0,330,5900.0,0.0,4445.0,17.88,Comercial
1556,Conjunto Comercial/Sala,Centro,0,0,0,154,2911.0,1265.0,663.0,18.9,Comercial
1557,Conjunto Comercial/Sala,Botafogo,0,1,0,4,2200.0,1026.0,600.0,550.0,Comercial
1558,Casa Comercial,Campo Grande,0,0,0,220,45000.0,0.0,0.0,204.55,Comercial
1559,Conjunto Comercial/Sala,Centro,0,0,0,124,3500.0,1594.0,544.0,28.23,Comercial
1560,Prédio Inteiro,Centro,0,0,0,650,30000.0,0.0,0.0,46.15,Comercial
1561,Conjunto Comercial/Sala,Centro,0,0,0,256,4000.0,4137.0,1010.0,15.62,Comercial
1562,Casa Comercial,Maracanã,0,4,0,800,14000.0,0.0,1245.0,17.5,Comercial
1563,Conjunto Comercial/Sala,Centro,0,0,0,648,38000.0,17000.0,3454.0,58.64,Comercial
1564,Loja/Salão,Jacarepaguá,0,0,0,85,6500.0,0.0,398.0,76.47,Comercial
1565,Conjunto Comercial/Sala,Botafogo,0,20,0,716,53712.0,22480.0,3058.0,75.02,Comercial
1566,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,42,1500.0,1300.0,1500.0,35.71,Comercial
1567,Conjunto Comercial/Sala,Centro,0,0,0,44,800.0,626.0,139.0,18.18,Comercial
1568,Loja/Salão,Vila Isabel,0,0,0,219,22000.0,0.0,991.0,100.46,Comercial
1569,Conjunto Comercial/Sala,Glória,0,12,0,640,30000.0,14800.0,0.0,46.88,Comercial
1570,Conjunto Comercial/Sala,Centro,0,0,0,30,700.0,643.0,94.0,23.33,Comercial
